Gene	Score
LOC728613	-0.114579914
MEA1	-0.114614366
CAMK2B	-0.11466064699999999
WFDC2	-0.114660966
DSCAM-AS1	-0.11473224800000001
CLSTN2	-0.11475901
TOM1	-0.114777443
RNF4	-0.114805663
LOC389906	-0.11481937
DMXL2	-0.11486684400000001
GPX7	-0.114904681
NCAPG	-0.114906395
TTC39A	-0.11491487
PTK2	-0.11494847
CBX3	-0.114957554
PEX13	-0.114981949
WDR60	-0.11502868
CYP4F12	-0.115031774
CBLN2	-0.11511587
SAFB2	-0.115122139
FMOD	-0.115138155
SEPHS1	-0.115163946
PCDH8	-0.11522831300000001
OMD	-0.115236201
CEP78	-0.11526530199999999
LOC100129794	-0.115271709
LCAT	-0.11527302
LINC00113	-0.115290894
CASQ2	-0.115301471
GSTT1	-0.11536859699999999
LOC100131691	-0.11537031800000001
TLE6	-0.115410642
SEC23B	-0.115422394
PLXNB2	-0.115458047
HIST1H4L	-0.11546767599999999
GLB1L	-0.11550276400000001
IFT80	-0.115519869
LOC100506696	-0.115535569
LOC100506929	-0.115550631
CDK2AP2	-0.11557891599999999
EXOC5	-0.115637856
EFNA1	-0.115695053
TMSB15A	-0.11569769099999999
RMND5B	-0.115706641
ZNF491	-0.115710114
TAGLN	-0.115724773
C1orf168	-0.11575857
LIG1	-0.115789075
P2RX4	-0.11583933800000001
ZNF134	-0.11588316800000001
LOC100507632	-0.115907309
LOC100507534	-0.11590803699999999
BRD1	-0.115923234
FANCG	-0.115933155
CDC7	-0.11593672699999999
WDFY3-AS2	-0.115960526
DNAJC3	-0.11597511199999999
SLC9A6	-0.11600134699999999
CHDH	-0.11602674699999999
RDH12	-0.116072715
TSHZ1	-0.11608082800000001
PUM1	-0.116086494
SUCLA2	-0.11609006699999999
DLX4	-0.116104093
SCN4B	-0.11614927300000001
PRPF39	-0.11615227
KLF5	-0.116210282
DSCR3	-0.116227304
TBC1D17	-0.11626772699999999
LINC00474	-0.11628960199999999
LOC100505687	-0.116294389
P2RY12	-0.11631276199999999
KDM6A	-0.116316064
TRIM23	-0.116328167
ANKRD36BP2	-0.116331764
IPO9	-0.116332635
RAD51D	-0.11636025
SPPL3	-0.116360589
CRYBB2P1	-0.11639972800000001
NEIL3	-0.116541351
C9orf100	-0.11654169199999999
ID1	-0.116542248
AGPAT3	-0.11654836199999999
DENND3	-0.116594015
VAMP8	-0.11660350300000001
TAF9B	-0.11666468
LOC100506125	-0.116673032
FLJ32063	-0.11674695
EAPP	-0.116775293
MRFAP1	-0.11679044599999999
FAM120B	-0.11680778800000001
PLXND1	-0.11683800400000001
C1orf216	-0.11686158
TRIM56	-0.116885469
C6orf89	-0.116890686
CTNNBIP1	-0.11689826800000001
MID2	-0.11694638
ST20	-0.116980245
ATRN	-0.116995666
ZNF319	-0.11701421099999999
PTPN6	-0.11702759199999999
LSR	-0.117099364
CNPY4	-0.117189116
MOSPD1	-0.117223195
C18orf42	-0.117239594
FOXE3	-0.117247454
AZIN1	-0.11725843400000001
LOC100507501	-0.117284876
LOC100505519	-0.11731850099999999
RAB40C	-0.11734470699999999
ABCG1	-0.117390118
KCTD21	-0.11739419699999999
FBXO34	-0.117399592
PTPRO	-0.117418934
FAM196A	-0.117439114
LY6G5C	-0.117453518
ARHGAP35	-0.117522672
ASAP2	-0.11759720800000001
ARL2BP	-0.117623566
PGBD3	-0.117634352
C11orf31	-0.11763451400000001
MEGF9	-0.117667699
COL6A3	-0.117690363
TRIM69	-0.11770815
FGF12	-0.117734121
PTN	-0.117796816
TPM3	-0.117807196
SNAP25	-0.11782565800000001
TECTA	-0.117832551
GFPT1	-0.117846989
C21orf58	-0.117880722
C2CD3	-0.11791838800000001
TAF2	-0.117967217
CHD2	-0.11796932
LMO2	-0.117995824
CABIN1	-0.118001114
BAG5	-0.11812155
LOC100128361	-0.118142637
PARD6B	-0.11818964800000001
PCMTD2	-0.118268396
FBXO11	-0.118281031
BAZ1B	-0.118296205
WDYHV1	-0.118307636
CCDC153	-0.118326196
LOC100505657	-0.11834058900000001
DUSP16	-0.11834809
ZNF542	-0.11838201400000001
FBXO5	-0.118396901
LOC730101	-0.118418171
WWP1	-0.118436254
NR2F1	-0.11844236400000001
CMPK1	-0.11848812
VMO1	-0.118530236
C3orf30	-0.11857910599999999
FAM125B	-0.11861629800000001
C5orf41	-0.118687831
DPY19L2	-0.11869022900000001
SAP18	-0.11875006699999999
RFTN1	-0.118790664
LOC100130155	-0.11880392199999999
SGOL2	-0.11883425
CORIN	-0.11887165400000001
C5orf56	-0.118875397
XRN1	-0.11891837699999999
CPSF7	-0.11896228199999999
MYBL1	-0.118964174
TECPR2	-0.118968151
PPP1R1B	-0.119007468
GP6	-0.119025391
ASPA	-0.119063369
IFNA2	-0.119077876
NCRNA00185	-0.11911315300000001
PRMT2	-0.11917281099999999
AKNAD1	-0.11917660699999999
C10orf140	-0.119208004
SEC22C	-0.119218633
SHANK2-AS3	-0.11923428900000001
UBE4A	-0.119238695
ALOX5	-0.11923893099999999
LMCD1	-0.11926064300000001
GPR56	-0.11929919300000001
FAM171B	-0.11931713199999999
HES5	-0.119330485
DNA2	-0.119334963
LOC157381	-0.119400181
FAM127A	-0.119409437
MESP1	-0.119425036
TSGA10	-0.11943317699999999
C20orf12	-0.119435514
POMT1	-0.119447234
UBA6	-0.119465034
WDR47	-0.119536925
POU2AF1	-0.11957235
RIC8A	-0.11959335900000001
HEPACAM2	-0.119626428
RDM1	-0.11965088199999999
ZNF750	-0.119686427
KCNH7	-0.11968791699999999
LOC286002	-0.119797899
ECM1	-0.11982704400000001
STS	-0.119835878
ACCS	-0.119843164
TNS1	-0.119848179
C19orf18	-0.119878506
SCRN3	-0.119885909
C17orf97	-0.119892977
DNM3OS	-0.11993148
BRIP1	-0.120024899
TDRD3	-0.120039095
CTSF	-0.12006076
FREM3	-0.120064771
EPB41L3	-0.120083515
LOC100507599	-0.12014183199999999
LOC100527964	-0.12015805199999999
LOC100506083	-0.120196656
C6orf99	-0.120243285
ADNP	-0.120257763
LRRC55	-0.120263004
RAB11FIP3	-0.12026687300000001
TIGD7	-0.120270364
ZNF480	-0.12029534
DGCR11	-0.12030730099999999
ZNF470	-0.12042425400000001
TMEM188	-0.120438905
LOC730098	-0.12044678
RAB3GAP2	-0.120487833
DAPL1	-0.12051370199999999
UFD1L	-0.12051897
ELAVL3	-0.120582372
BIVM	-0.120596055
CIB2	-0.120609411
LOC100130357	-0.120733751
AP3B2	-0.12074308199999999
RANBP17	-0.120779468
OSTF1	-0.12078215
LOC100129935	-0.12084473800000001
C1orf63	-0.12086255300000001
C19orf66	-0.1209105
NCKIPSD	-0.12102180300000001
TMEM169	-0.12107376800000001
ANKRD13D	-0.121076307
KIAA1967	-0.121091986
GDF15	-0.12109312400000001
PELI1	-0.121134176
ROGDI	-0.121138619
INO80D	-0.12115566400000001
KIF5C	-0.121184963
SUGT1P3	-0.121239396
CMIP	-0.12124624199999999
SERHL2	-0.12126137699999999
EPM2A	-0.121267024
ATAT1	-0.12128256300000001
EFHB	-0.121326857
ULK1	-0.121430613
SSTR1	-0.121448217
LOC284023	-0.121464211
NME5	-0.121583527
LOC100506274	-0.121622379
LOC100507575	-0.121634715
LOC100128511	-0.121777715
CNTRL	-0.12178983800000001
THTPA	-0.121802293
MAFB	-0.12182579800000001
APBA1	-0.121827619
KCTD20	-0.121832421
LOC440173	-0.12184592
TOB1	-0.12187277099999999
ZCCHC11	-0.121905598
KLRAQ1	-0.121944107
TUSC3	-0.12194624800000001
RNF144B	-0.121947385
SNX13	-0.12196292
SLX4	-0.12196498199999999
NACC2	-0.122072754
SMYD3	-0.12207727300000001
CAMP	-0.12213668300000001
SOX4	-0.12215001199999999
LOC728052	-0.122182944
LOC100506748	-0.122237056
PCNA	-0.122240431
KDM1B	-0.122269772
MANEAL	-0.122425729
DLG3	-0.122449579
MRFAP1L1	-0.122466369
HELLS	-0.12248507900000001
ADAD1	-0.122506955
LOC100507563	-0.122513914
ST7-OT4	-0.122516005
ARPC5	-0.122614302
DNAJB14	-0.122656498
ECM2	-0.12268129300000001
SLC35G3	-0.122708259
ZNF500	-0.122748977
OLFML2B	-0.122818734
CXADR	-0.122869345
TDP2	-0.122916285
LOC729296	-0.122927645
SLC26A2	-0.12299400099999999
SMAP1	-0.12303122400000001
TMEM55A	-0.123034382
FLVCR2	-0.123092276
PDE11A	-0.12316603699999999
NLGN1	-0.123203633
MED17	-0.123316744
ZDHHC17	-0.123395368
SMG9	-0.12344711
SPAG11B	-0.12344816
PLEKHA3	-0.12351765699999999
ZNF510	-0.12352227
NRTN	-0.12358005300000001
CBX7	-0.12359362900000001
CERK	-0.12360104400000001
HSD17B6	-0.12367604800000001
NIM1	-0.12368708699999999
NLRP4	-0.123714868
PIGZ	-0.12373957199999999
PFN4	-0.123765179
ANO8	-0.12380026599999999
CCDC18	-0.123890021
KANK1	-0.123890431
ST8SIA2	-0.123893642
HERPUD2	-0.123922801
LOC100505710	-0.12395006
SCUBE2	-0.123975216
LOC100287015	-0.12402761300000001
PCGF3	-0.124067606
HLA-C	-0.124072275
PHOSPHO2	-0.124126301
PDE6D	-0.12423332699999999
FCGBP	-0.124257431
BOD1L	-0.124357196
PLEKHO1	-0.124362895
LOC100129195	-0.124378604
MAP2	-0.124471524
PCDHB13	-0.124490169
C1orf21	-0.124496136
SELENBP1	-0.124605423
TFEB	-0.12463795400000001
IRS2	-0.124638314
ATP6V0D1	-0.124644652
PLEKHG1	-0.124645563
ZBTB20	-0.124695082
RFPL3-AS1	-0.124867227
KCNB2	-0.12489059300000001
ZNF417	-0.124918104
EIF4ENIF1	-0.124947368
PAG1	-0.124987715
SHROOM2	-0.125032595
EIF1AD	-0.125073019
TMEM205	-0.12510080699999998
LOC400958	-0.125179593
SIRT1	-0.125193286
TADA1	-0.12521231
FLJ27354	-0.125341935
STOML1	-0.12537177900000002
CASP12	-0.125454807
LIPC	-0.125471898
ELOVL4	-0.125570713
SSBP2	-0.12561128900000001
FYN	-0.125633167
XKR4	-0.12567225099999998
BCL6	-0.12568204
DGKQ	-0.125792772
PEX2	-0.125819965
LOC100505947	-0.125834026
ASPM	-0.125902513
VEZT	-0.125933978
C19orf54	-0.125971592
FAM13A	-0.12604819
PDPK1	-0.12605327800000002
IFI6	-0.12607067
STIM1	-0.126108097
LOC729799	-0.126122293
LHX3	-0.126174137
UPRT	-0.126228951
LOC729570	-0.12632707099999999
SCAF8	-0.126373617
HECA	-0.12640068699999998
ACPL2	-0.12647730599999998
DPY30	-0.126484645
NOSTRIN	-0.126508486
ERCC6	-0.126522777
UXT	-0.126541338
SPARCL1	-0.126557689
LOC647946	-0.12655770800000002
MAGEF1	-0.12656974699999998
TMEM107	-0.126602329
MYPOP	-0.12668342
TMEM14A	-0.126734274
FLJ35424	-0.126785295
HOOK1	-0.12682131900000002
TMEM167B	-0.126839807
FGF18	-0.126921266
ZNF77	-0.126949277
RASGEF1B	-0.126953439
ABHD16A	-0.126958436
CGRRF1	-0.126963418
BBS7	-0.126975523
MAN1C1	-0.126994331
KCNH6	-0.127000261
FBXL15	-0.127000723
SEC22B	-0.127093831
RAB27A	-0.127137042
FAM118B	-0.127164889
ATP6V1C2	-0.127180517
SLC7A4	-0.127316604
C2orf81	-0.127350749
RRAGD	-0.127437544
GPR84	-0.127465714
ARHGAP33	-0.127512599
LTN1	-0.127515574
HDAC4	-0.127636513
ZNF155	-0.127728915
COQ6	-0.127729981
FLYWCH2	-0.127809198
MRPS6	-0.127828409
C9orf103	-0.127835001
FMO3	-0.127891652
LOC441204	-0.127947935
CALCA	-0.128008857
LOC100505912	-0.12807349699999998
ZNF506	-0.12808466
XBP1	-0.12817284
RBM3	-0.12826289800000001
ATP5L	-0.12832043699999998
C2CD4C	-0.12833398599999998
BCL11B	-0.12834622
LOC100507309	-0.128363414
C17orf109	-0.12836891
HYI	-0.12844013599999998
CDK14	-0.12846642
SMAD4	-0.128500948
C1orf52	-0.128504271
MCF2L-AS1	-0.128561462
RASSF5	-0.128597551
ZCCHC10	-0.12859968300000002
WDR67	-0.12861082
DTNBP1	-0.128613035
INSIG2	-0.128620666
SLC26A11	-0.128682925
MUCL1	-0.128689573
PNMAL1	-0.12869318
HERC3	-0.128697144
PIN4	-0.128711119
WDR44	-0.128746066
PHLDB1	-0.128785635
ARHGEF26-AS1	-0.128878957
NKTR	-0.128885271
RGS3	-0.128891371
SLAIN1	-0.128908988
PRAF2	-0.128932823
JAK1	-0.12895308
TCTE3	-0.128953963
ZNF93	-0.128957614
MCM6	-0.12898303
SYN2	-0.12902387099999998
DAPK2	-0.129030325
OSBPL2	-0.129083538
ZNF600	-0.129093874
CDK5R2	-0.129126366
DLX2	-0.12912927300000002
EGFL6	-0.129140164
ATG4A	-0.129154625
SRP14	-0.129193745
ADIPOR1	-0.129202398
WDR17	-0.129279683
MED8	-0.129298905
SERGEF	-0.12930196
ZNF182	-0.129317872
NID1	-0.129334002
TRAF3IP2	-0.129343707
ITFG1	-0.129361363
ZNF416	-0.129402052
FAM116A	-0.129402676
C1orf124	-0.129404026
TMEM9	-0.129414702
C9orf135	-0.129424287
CCDC142	-0.129459622
CLIC3	-0.129471543
RBM43	-0.129560175
LOC338817	-0.129570083
PTPN1	-0.12960364900000002
MLL3	-0.12966008099999998
INPP5J	-0.129685678
CHGA	-0.12979347300000002
NNT	-0.129819489
HEATR5B	-0.129828857
SLC16A4	-0.129833326
WNT6	-0.12983966
GDPD5	-0.129843981
STX12	-0.129851167
KLF1	-0.129902215
BTBD3	-0.129912696
LOC401134	-0.129994934
RASSF7	-0.13011345800000002
ALDH1A1	-0.130131756
LINC00085	-0.130170234
KCNH5	-0.13017235800000002
TMOD2	-0.13022297
SH3TC1	-0.130224965
GPR146	-0.130228343
LOC441179	-0.130265265
MAL	-0.13027280900000002
PRDX2	-0.13030909300000001
TUBB2B	-0.13031599300000002
NUSAP1	-0.130331291
PDCL	-0.130334846
EID2	-0.13050915800000001
MTERFD1	-0.130588225
ZSWIM6	-0.130591978
MAGEB6	-0.130598825
PLA2G10	-0.130838804
SCG3	-0.130867473
TMX4	-0.130876979
SETD2	-0.130969224
GPAA1	-0.131081505
CDK5RAP2	-0.131158642
ERCC4	-0.13116856699999999
SMARCC2	-0.13117063
PDE6B	-0.131172808
BMP2K	-0.131187222
CRYL1	-0.131223812
PPFIBP2	-0.131292209
COPS4	-0.131306281
LOC401093	-0.131314805
VPS8	-0.131402305
CEP19	-0.131462274
TRIM68	-0.13147587300000002
MMEL1	-0.131487411
AVIL	-0.131507293
TOX2	-0.131515664
GNAO1	-0.131565509
TMCO1	-0.131594047
CYS1	-0.13161466300000002
ZBED1	-0.131647206
PLAC2	-0.13166971800000002
PEX5L	-0.13176211300000001
DDX5	-0.13179421300000002
CASP7	-0.131794265
C1orf127	-0.131863796
MYO15A	-0.131979759
LOC100506994	-0.132029697
BMPR1A	-0.132038833
ZNF233	-0.13204743900000002
IGFL2	-0.132067459
TSTD1	-0.132118276
KAT6A	-0.132235504
DYNC2LI1	-0.132239932
TXLNG2P	-0.132242157
ST3GAL3	-0.13230704699999998
CNTN2	-0.132340817
LOC84989	-0.132417985
C1orf96	-0.13245625
KIAA0240	-0.132458133
ZNF32	-0.13249651199999998
COPS5	-0.1324993
FAM186A	-0.132514467
HIST1H2BO	-0.132540767
ZNF665	-0.132570156
LOC147670	-0.132600784
RASD1	-0.132605891
PPARGC1A	-0.132611703
PDZRN4	-0.132618188
TLR7	-0.132656189
FCN2	-0.132665582
PCDHB4	-0.132677049
GGT6	-0.132740282
DPYSL2	-0.132743208
ZDHHC2	-0.132764536
ZNF449	-0.132766758
TBCEL	-0.132814822
SNX14	-0.132820641
AGGF1	-0.13290671699999998
TMEM132C	-0.13294071300000002
KLF11	-0.132951662
NPAT	-0.13298766199999998
CAPN14	-0.13300692
TRIM2	-0.133114744
LOC100507025	-0.13312544699999998
YY1AP1	-0.133150717
ZNF594	-0.133207513
MBD6	-0.133220394
OR2B2	-0.133287687
KIAA0907	-0.13334017
INTS3	-0.133357451
CALM1	-0.133382965
ACADM	-0.133439304
ATPAF1	-0.133477006
SEC16A	-0.13352761300000002
WDR20	-0.133544317
SDR42E1	-0.133664652
HEXIM2	-0.133694218
RPS6KA2	-0.133755931
SYTL3	-0.13390669800000002
ZNF738	-0.133907301
MIR210HG	-0.133964431
RAB20	-0.13397430300000002
ESCO1	-0.133983564
MARVELD2	-0.134045476
TOLLIP	-0.134072104
EDF1	-0.13408582
LCN15	-0.134087512
NCK2	-0.134152354
LOC283038	-0.134174732
NLRP9	-0.13418207
ZNF334	-0.13418654800000002
ADCY2	-0.134332569
LYRM2	-0.134447111
SORCS2	-0.13445547300000002
ADPRHL2	-0.134466579
TMEM68	-0.13450939
TMF1	-0.13451306400000002
PP12719	-0.134578522
RHOT1	-0.134613077
PIGP	-0.134626722
DNASE1	-0.134734831
CDO1	-0.1347678
CCNJ	-0.134780036
MX1	-0.134810152
FIGNL1	-0.134854605
KHNYN	-0.134912224
C5orf44	-0.134937373
CENPB	-0.134938367
SURF1	-0.134950003
TRPA1	-0.135044235
MOV10L1	-0.135052869
PDCD6	-0.13508140400000002
LOC100507739	-0.13515412
LOC100131607	-0.135160193
ARL4C	-0.135175096
CUL3	-0.13520660199999998
MATN2	-0.135255665
KLHDC10	-0.135266462
NDUFA3	-0.135403661
LOC100506233	-0.13540583
PIH1D2	-0.13551048400000001
PYROXD1	-0.135586039
KPNA2	-0.135666139
TMEM57	-0.135706333
HOXD4	-0.135718819
SASS6	-0.135728467
VGLL3	-0.13580767800000001
C8orf44	-0.135831204
ZFHX4	-0.135861497
COX6C	-0.13591329900000002
PCDHB15	-0.13594236199999998
LOC100306951	-0.135977505
CISD2	-0.136008805
LOC285084	-0.136025576
DNAJC1	-0.13602796
MIS12	-0.136043807
LRRC40	-0.136058953
ALG6	-0.136059173
PTBP2	-0.136067744
COQ10A	-0.136093494
CHFR	-0.13609426300000002
MYOM2	-0.136110683
DMWD	-0.136114499
PLEKHA8P1	-0.136176623
ZNF583	-0.136201241
UBE2L6	-0.136219199
TMEM104	-0.13627031
MANBA	-0.136275948
SETD4	-0.13628218
SULT1C4	-0.136313775
C1orf54	-0.13632686800000002
BACE1	-0.136333832
DHRSX	-0.136356154
EPC1	-0.136397727
HNRNPU-AS1	-0.136426246
CAB39L	-0.13644367
TNRC6B	-0.136459905
ZNF880	-0.136562307
KRTAP3-1	-0.136613768
HOTAIR	-0.136616979
PAN3	-0.13668191400000002
TMEM218	-0.136718999
SLC32A1	-0.136764743
RYBP	-0.136827394
6-Mar	-0.136846321
LRRC52	-0.136900696
ASF1A	-0.13690692699999998
ANKRD46	-0.136985303
CYP46A1	-0.137008927
ZNF828	-0.137061879
ZNF490	-0.137108283
PPDPF	-0.137135219
RBPJ	-0.137228672
LRRC39	-0.137252041
RCAN3	-0.137253041
LOC100507331	-0.137294509
FKBP2	-0.137322545
TMEM170B	-0.13732431
TMTC1	-0.137338029
ZNF3	-0.137358334
SVIP	-0.137363458
RDX	-0.137570335
TSPYL2	-0.137629591
VAMP1	-0.137670245
LOC100506802	-0.13767105400000001
ANKRD13C	-0.137676818
RBM11	-0.137734348
PCGF5	-0.137858313
NAV1	-0.137887862
KDM5B	-0.13793999
PBXIP1	-0.13794463199999998
ACYP1	-0.138076972
RUFY2	-0.13809348300000002
COMMD3	-0.13809426800000002
MPHOSPH8	-0.138115469
ZFP90	-0.138165451
CTNNA2	-0.138171254
GPATCH1	-0.138183001
LOC401022	-0.138203612
LRRC15	-0.138204002
SYT11	-0.138224489
NAA40	-0.138225213
PCDH17	-0.13822584400000001
HIPK3	-0.138264354
C8orf40	-0.138339868
ITGA9	-0.138392131
DIDO1	-0.138475909
ZNF8	-0.138502068
SULT2B1	-0.138547895
NECAB1	-0.138548841
ZNF540	-0.13860014199999998
MORN3	-0.138638194
GCA	-0.138700449
SERF2	-0.13870289
SLC25A27	-0.138728301
TRIM44	-0.13878242300000002
BDKRB1	-0.138798069
EVL	-0.138816829
UFC1	-0.13884806
GAD1	-0.13886373
LOC440335	-0.138867482
PCDHB2	-0.138894804
FLJ33996	-0.1389641
ZNF227	-0.139041145
ATG2B	-0.139066275
ZMPSTE24	-0.139113577
FAIM2	-0.139175037
DYNLL1	-0.139222579
LOC100499489	-0.139229804
PIK3C2A	-0.139255179
NPM2	-0.139275412
SIRT3	-0.139329283
CROCCP3	-0.139331214
SAP30	-0.139351502
RAD51AP1	-0.139374371
C1orf87	-0.139399704
MAP4K3	-0.139434193
TMEM55B	-0.139512771
SFT2D2	-0.139595623
DKFZP434I0714	-0.139649794
AGTPBP1	-0.139651453
THAP9	-0.139682204
C11orf54	-0.139865246
RUNDC1	-0.139867526
MED14	-0.13986833099999998
LRRC10B	-0.139915393
FN3KRP	-0.139933967
ETV6	-0.13999639
CENPJ	-0.14001044199999998
SOCS5	-0.14001484
KIAA1486	-0.140102704
GRM8	-0.140122366
ZFAND5	-0.140142216
PYROXD2	-0.140180016
PPP1R3D	-0.14021873099999999
C16orf79	-0.14022353199999998
YPEL4	-0.140260154
NCOA7	-0.140284804
KCNMA1	-0.140348059
SPAG6	-0.140350303
HCFC1R1	-0.140357512
ACOX1	-0.14037167
PCSK7	-0.140384297
PIBF1	-0.140443974
SLC17A5	-0.140458838
MIB1	-0.14050682
ST14	-0.14056333
TUBB2A	-0.140676736
NLGN4Y	-0.14070297
BARD1	-0.1407156
LLGL2	-0.140743756
IRX3	-0.140780489
ABCA11P	-0.140804611
CDON	-0.14082878699999998
SMPDL3A	-0.140855355
TTC39B	-0.140859974
KDM5A	-0.140891743
POGK	-0.140968992
C4orf33	-0.141019801
MPDZ	-0.14104107
RBBP8	-0.141047545
BSDC1	-0.14115244300000002
FAM176A	-0.141182212
CCDC110	-0.141203556
GDAP2	-0.141276785
TNKS2	-0.141321695
KAT5	-0.14132645300000002
C12orf65	-0.14138720000000002
LMO7	-0.141433656
FAM19A5	-0.141484504
OMG	-0.141515746
KCNC1	-0.141523605
DEFA5	-0.141524642
NAP1L4	-0.141530311
SCAPER	-0.141608906
GPC5	-0.14161236300000002
PSMC3	-0.141630532
SATB2	-0.14167871
PCYOX1	-0.141685626
LOC100505880	-0.141702054
GTDC1	-0.141824846
ZNF567	-0.141894481
SNPH	-0.14193712
LOC283143	-0.141976458
SH3BP2	-0.142006039
PCLO	-0.142010332
ZNF404	-0.14201688099999998
ZNF430	-0.142066001
SEMA5A	-0.142066296
MLLT3	-0.14207620699999998
MUM1	-0.142098253
C6orf112	-0.14213115099999998
SORBS1	-0.142148148
HSF2BP	-0.142171001
BTG3	-0.142255451
BBIP1	-0.142318276
MST1P9	-0.142348328
CXCR4	-0.142359572
ZNF213	-0.142368993
FANCL	-0.142444459
PHF13	-0.14249579699999998
MYL6	-0.14252305
HEXDC	-0.14255573400000002
PKHD1L1	-0.142688247
GTSE1	-0.14271923
SLC9A11	-0.142722966
NEK11	-0.142945599
FAM110B	-0.14299378699999998
FAM66C	-0.143005708
C8orf59	-0.14300934
MDM4	-0.14302376
SLC2A11	-0.143034487
BTBD8	-0.14304816
DNAH7	-0.143057077
AP1G2	-0.14307992
SLC35E3	-0.143104495
GALR1	-0.143107545
TMEM125	-0.143126055
C6orf64	-0.14315988300000002
SP2	-0.14321581
DEDD2	-0.143257734
CGA	-0.143266649
TESC	-0.14327377800000002
GPKOW	-0.143300181
MOSPD2	-0.143323501
PP7080	-0.14333733199999998
MAP1LC3A	-0.14334178
SLC40A1	-0.143362969
ZNF563	-0.143366444
IL17B	-0.143373293
SERTAD3	-0.143430909
KIF5B	-0.143431374
CENPL	-0.14346583699999998
CRYZL1	-0.143489789
GNB1	-0.143496564
MGC2752	-0.143530505
FEV	-0.14353359699999998
CMTM4	-0.14356534199999998
PLA2G12A	-0.14357346
TLX3	-0.143582526
NUPL1	-0.143586141
CCDC163P	-0.143588526
FBLN5	-0.143620159
DYNC1LI2	-0.1436717
TOPBP1	-0.14369160000000003
SYNJ2BP	-0.143790835
SFTPD	-0.14379587900000002
FOXD2	-0.143827561
CDK2AP1	-0.143833527
PCMTD1	-0.143912467
NIT1	-0.14402061300000002
C13orf27	-0.144064448
FLJ10038	-0.144195115
LOC100507322	-0.14424799800000002
WDPCP	-0.144259197
FAAH	-0.144355097
DSTN	-0.14437076699999998
SFTA3	-0.144407384
LOC283481	-0.144431963
DLG2	-0.144466109
SGCB	-0.144624157
KLF10	-0.144633657
SCNN1A	-0.14469911900000001
ADCY6	-0.144724625
RFPL1-AS1	-0.14473978199999998
RMI2	-0.144773166
ZNF426	-0.144783494
FAM20B	-0.144790958
HHAT	-0.144802777
LGALS8-AS1	-0.144832905
MTBP	-0.144840475
DMC1	-0.144853439
DMRTA2	-0.144857464
OSGIN2	-0.144876971
GRIK2	-0.144894241
WDR31	-0.144924664
ATP4B	-0.144974705
SCGB1D2	-0.145058784
ATP6AP1	-0.145066629
FZD1	-0.145097659
ZNF675	-0.145135701
TFPT	-0.145138854
CDH8	-0.14517254699999999
ZDBF2	-0.145210507
SDC2	-0.14524115699999998
VCAM1	-0.145247677
SLC2A12	-0.14528898699999998
SPINT1	-0.145327863
EIF4EBP2	-0.14533046
KIAA1211	-0.145361649
ZC3H12C	-0.145366512
C1GALT1	-0.14538189199999998
FOXJ3	-0.145431649
MCART6	-0.14543815599999999
HGSNAT	-0.145447816
HIST1H4H	-0.145485354
ZNF195	-0.145500295
SIK3	-0.145544793
CAMSAP3	-0.145627074
ALKBH6	-0.145646057
NAB1	-0.145726076
AMOT	-0.145748565
PIAS3	-0.145749687
PARP9	-0.145774036
INSM1	-0.145856937
CTTNBP2NL	-0.145874715
BTG2	-0.145895377
SCARB2	-0.145929557
C18orf56	-0.14596603
ACADSB	-0.145970728
ZNF837	-0.14602105099999999
LOC100506161	-0.146064902
HAX1	-0.146089837
EIF1AY	-0.146103315
RSL1D1	-0.14612783199999999
NUDT9P1	-0.146178022
GINS1	-0.146238463
ODZ3	-0.146244362
C3orf14	-0.146248676
RIC8B	-0.14634665
IL17RB	-0.146354589
PLEKHA1	-0.146405289
MAGOHB	-0.146406261
TEAD1	-0.146462405
SYCE2	-0.14648049300000002
C20orf29	-0.14649205199999998
RPRD2	-0.146557202
CHURC1	-0.146608276
3-Sep	-0.146701315
DDX17	-0.146721589
SYT16	-0.146757511
NAV2	-0.14684075900000002
IGLL1	-0.14684370800000002
NAA38	-0.14686352
C5orf48	-0.146930797
RAB14	-0.146930871
DHFRL1	-0.14700927800000002
UGGT2	-0.147039106
CPEB2	-0.14704209699999998
CEL	-0.147076562
C17orf65	-0.147105128
FAM73A	-0.147135985
B4GALT4	-0.147302345
HOXD1	-0.147369254
SMARCA5	-0.147384813
LOC401176	-0.14742691900000002
ILK	-0.147453384
UCP2	-0.147462889
LOC100128554	-0.147466526
NFASC	-0.14750828400000002
DNAL4	-0.147541333
FBXO8	-0.147554279
PBRM1	-0.14759562699999998
NIPBL	-0.14760357400000002
PHYH	-0.147777215
MTF1	-0.147861868
TSPAN11	-0.14787805199999998
LOC401431	-0.147907872
B3GALTL	-0.14793774099999998
MTUS2	-0.14794010300000002
PIGX	-0.148010578
C2orf70	-0.14805998
TSPAN8	-0.148116721
ZNF569	-0.14815983
SGPL1	-0.14826756900000002
DLX5	-0.14835373599999999
S100Z	-0.148369779
GOLGB1	-0.148396921
LOC100506433	-0.148490174
LOC641467	-0.148493593
C9orf80	-0.148592381
LOC100129550	-0.14875855699999999
COL6A6	-0.148793667
PLAA	-0.148811002
MYH14	-0.148817087
1/2-SBSRNA4	-0.148838531
LOC100505904	-0.14886782199999998
C3orf70	-0.14887012
PDE5A	-0.148881622
KLHL20	-0.14897749
FAM102A	-0.148981957
